timestamp,source,log_message,target_label
5/14/2025 5:33,AnalyticsEngine,Backup ended at 2025-11-28 12:48:22.,System Notification
2025-10-11 06:09:00,BillingSystem,Backup ended at 2025-06-01 06:27:38.,System Notification
2/23/2025 8:39,BillingSystem,User User354 logged in.,User Action
2025-11-10 19:05:00,BillingSystem,Account with ID 2520 created by User546.,User Action
2025-11-02 11:31:00,AnalyticsEngine,Account with ID 2970 created by User461.,User Action
2025-06-05 13:53:00,ModernHR,Backup ended at 2025-07-27 14:48:53.,System Notification
5/18/2025 18:19,BillingSystem,Backup ended at 2025-08-06 22:28:29.,System Notification
6/28/2025 6:47,ThirdPartyAPI,Backup completed successfully.,System Notification
8/27/2025 16:51,ThirdPartyAPI,User User541 logged in.,User Action
5/18/2025 13:51,ModernCRM,Backup completed successfully.,System Notification
2025-04-03 21:15:00,BillingSystem,Backup ended at 2025-08-08 13:06:23.,System Notification
2025-07-03 21:13:00,AnalyticsEngine,Account with ID 2580 created by User185.,User Action
2/25/2025 1:40,AnalyticsEngine,System reboot initiated by user User964.,System Notification
2025-05-03 21:13:00,ModernCRM,Account with ID 2519 created by User355.,User Action
5/27/2025 22:11,BillingSystem,Disk cleanup completed successfully.,System Notification
4/15/2025 2:04,ThirdPartyAPI,System reboot initiated by user User591.,System Notification
6/23/2025 4:00,ModernCRM,Account with ID 9928 created by User354.,User Action
1/26/2025 8:48,ThirdPartyAPI,Backup completed successfully.,System Notification
2025-09-03 16:40:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-10-08 06:18:00,ThirdPartyAPI,System reboot initiated by user User758.,System Notification
2025-07-11 15:37:00,ModernCRM,File data_2056.csv uploaded successfully by user User559.,System Notification
2025-11-02 03:55:00,ModernCRM,Disk cleanup completed successfully.,System Notification
4/28/2025 17:10,ThirdPartyAPI,Backup started at 2025-05-24 16:51:08.,System Notification
2/27/2025 17:24,ModernCRM,Backup completed successfully.,System Notification
2025-02-10 11:56:00,BillingSystem,Account with ID 1478 created by User605.,User Action
1/28/2025 17:23,BillingSystem,Account with ID 3788 created by User123.,User Action
2025-07-11 19:41:00,ModernHR,User User617 logged in.,User Action
2025-08-06 20:38:00,BillingSystem,Backup ended at 2025-07-05 07:44:33.,System Notification
2025-06-12 20:55:00,BillingSystem,User User904 logged out.,User Action
7/15/2025 19:19,BillingSystem,System reboot initiated by user User966.,System Notification
11/25/2025 11:02,ModernCRM,Backup completed successfully.,System Notification
2025-03-09 23:16:00,BillingSystem,Backup completed successfully.,System Notification
2025-07-12 09:13:00,BillingSystem,Disk cleanup completed successfully.,System Notification
3/20/2025 22:03,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
12/25/2025 4:33,AnalyticsEngine,System reboot initiated by user User293.,System Notification
11/27/2025 2:58,ThirdPartyAPI,Backup started at 2025-08-29 15:17:18.,System Notification
2025-07-10 23:19:00,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
5/27/2025 22:11,BillingSystem,Disk cleanup completed successfully.,System Notification
2025-04-01 01:43:00,ThirdPartyAPI,File data_3847.csv uploaded successfully by user User175.,System Notification
1/24/2025 20:19,AnalyticsEngine,Backup started at 2025-02-21 14:50:28.,System Notification
2025-11-09 20:13:00,BillingSystem,User User641 logged out.,User Action
1/31/2025 2:56,AnalyticsEngine,Account with ID 4725 created by User771.,User Action
3/31/2025 9:35,ModernCRM,Account with ID 6953 created by User933.,User Action
2025-04-03 22:32:00,AnalyticsEngine,Backup completed successfully.,System Notification
8/25/2025 11:35,ThirdPartyAPI,Backup ended at 2025-06-26 20:07:46.,System Notification
2025-01-05 11:15:00,AnalyticsEngine,User User308 logged in.,User Action
2025-01-04 15:27:00,ThirdPartyAPI,Backup started at 2025-02-07 07:50:02.,System Notification
12/28/2025 13:32,ModernHR,System reboot initiated by user User246.,System Notification
4/24/2025 12:53,AnalyticsEngine,User User272 logged out.,User Action
3/31/2025 5:20,ModernCRM,System reboot initiated by user User811.,System Notification
11/25/2025 17:03,AnalyticsEngine,File data_9838.csv uploaded successfully by user User616.,System Notification
5/14/2025 5:33,AnalyticsEngine,Backup ended at 2025-11-28 12:48:22.,System Notification
8/28/2025 2:09,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-03-01 21:32:00,AnalyticsEngine,Backup ended at 2025-11-22 14:28:11.,System Notification
11/28/2025 9:47,BillingSystem,Account with ID 1724 created by User232.,User Action
4/27/2025 20:09,BillingSystem,User User234 logged in.,User Action
5/16/2025 5:04,AnalyticsEngine,Backup started at 2025-03-21 00:20:21.,System Notification
5/13/2025 4:11,BillingSystem,User User596 logged out.,User Action
2025-05-07 12:29:00,ThirdPartyAPI,File data_8485.csv uploaded successfully by user User940.,System Notification
2025-08-12 10:48:00,BillingSystem,Backup ended at 2025-07-31 09:29:01.,System Notification
2025-06-12 00:20:00,ModernCRM,User User844 logged out.,User Action
4/20/2025 18:10,AnalyticsEngine,Backup started at 2025-05-06 07:03:31.,System Notification
1/27/2025 18:42,ModernHR,Account with ID 9614 created by User610.,User Action
12/18/2025 11:47,AnalyticsEngine,File data_2271.csv uploaded successfully by user User727.,System Notification
2025-06-02 11:03:00,AnalyticsEngine,User User764 logged out.,User Action
6/21/2025 22:30,ModernHR,User User916 logged in.,User Action
1/31/2025 13:59,AnalyticsEngine,User User860 logged in.,User Action
1/28/2025 17:23,BillingSystem,Account with ID 3788 created by User123.,User Action
2025-11-02 03:55:00,ModernCRM,Disk cleanup completed successfully.,System Notification
5/28/2025 15:26,BillingSystem,Backup completed successfully.,System Notification
3/15/2025 14:18,BillingSystem,Backup ended at 2025-02-12 08:23:09.,System Notification
5/26/2025 0:34,AnalyticsEngine,Backup started at 2025-05-05 02:06:03.,System Notification
2025-06-12 00:20:00,ModernCRM,User User844 logged out.,User Action
3/21/2025 23:04,AnalyticsEngine,File data_1124.csv uploaded successfully by user User729.,System Notification
8/13/2025 19:41,BillingSystem,File data_5312.csv uploaded successfully by user User620.,System Notification
10/26/2025 23:44,ModernCRM,Backup ended at 2025-09-19 08:52:02.,System Notification
2025-11-02 11:36:00,ModernHR,Account with ID 9827 created by User965.,User Action
2/24/2025 2:57,AnalyticsEngine,Backup completed successfully.,System Notification
2025-09-02 15:09:00,ModernCRM,Backup completed successfully.,System Notification
7/27/2025 17:29,ThirdPartyAPI,File data_5507.csv uploaded successfully by user User177.,System Notification
2025-02-04 12:27:00,ThirdPartyAPI,Backup completed successfully.,System Notification
12/15/2025 23:21,BillingSystem,User User164 logged in.,User Action
2025-02-05 08:32:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-01-07 09:43:00,ModernHR,File data_7366.csv uploaded successfully by user User282.,System Notification
2025-05-12 03:55:00,ModernHR,User User186 logged out.,User Action
12/17/2025 2:28,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-01-05 04:21:00,ThirdPartyAPI,System reboot initiated by user User876.,System Notification
2025-11-12 19:15:00,ThirdPartyAPI,User User822 logged out.,User Action
12/26/2025 14:07,ThirdPartyAPI,File data_6957.csv uploaded successfully by user User265.,System Notification
2025-04-02 03:00:00,AnalyticsEngine,User User496 logged in.,User Action
2025-05-09 03:51:00,AnalyticsEngine,System updated to version 5.0.6.,System Notification
2025-02-05 14:29:00,ThirdPartyAPI,Backup ended at 2025-05-06 11:23:16.,System Notification
3/20/2025 22:03,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
2025-03-03 12:31:00,BillingSystem,System updated to version 1.6.8.,System Notification
1/21/2025 0:09,ModernCRM,Backup started at 2025-03-12 22:42:26.,System Notification
7/24/2025 14:35,ThirdPartyAPI,User User587 logged out.,User Action
2/18/2025 11:48,ModernHR,User User930 logged in.,User Action
10/15/2025 6:50,AnalyticsEngine,User User871 logged in.,User Action
6/21/2025 9:45,AnalyticsEngine,Account with ID 5456 created by User386.,User Action
2/21/2025 9:44,ModernHR,System updated to version 1.0.7.,System Notification
12/17/2025 16:57,AnalyticsEngine,File data_2614.csv uploaded successfully by user User268.,System Notification
2025-11-02 11:36:00,ModernHR,Account with ID 9827 created by User965.,User Action
2025-11-09 08:49:00,AnalyticsEngine,System reboot initiated by user User639.,System Notification
5/18/2025 13:51,ModernCRM,Backup completed successfully.,System Notification
2025-11-02 13:48:00,ModernCRM,User User127 logged out.,User Action
4/26/2025 12:16,BillingSystem,System updated to version 1.0.3.,System Notification
4/25/2025 7:16,ModernCRM,System updated to version 5.4.0.,System Notification
6/22/2025 9:07,ModernHR,User User917 logged out.,User Action
2025-06-06 15:29:00,BillingSystem,System reboot initiated by user User938.,System Notification
9/24/2025 19:19,ModernCRM,User User313 logged out.,User Action
3/31/2025 4:30,ThirdPartyAPI,Backup ended at 2025-11-15 23:16:45.,System Notification
10/16/2025 19:51,ThirdPartyAPI,User User799 logged in.,User Action
2025-02-09 15:23:00,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
10/25/2025 21:59,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
2025-05-04 18:37:00,ThirdPartyAPI,Account with ID 8884 created by User893.,User Action
6/20/2025 14:45,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-07-10 23:19:00,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
8/15/2025 6:22,ModernHR,System updated to version 5.9.3.,System Notification
1/23/2025 9:59,ThirdPartyAPI,System updated to version 2.3.5.,System Notification
2025-03-09 23:16:00,BillingSystem,Backup completed successfully.,System Notification
2025-11-09 01:33:00,ModernCRM,User User272 logged in.,User Action
10/22/2025 4:55,BillingSystem,User User455 logged out.,User Action
2025-03-11 15:36:00,ModernCRM,Account with ID 1314 created by User418.,User Action
11/25/2025 11:02,ModernCRM,Backup completed successfully.,System Notification
2025-05-07 12:29:00,ThirdPartyAPI,File data_8485.csv uploaded successfully by user User940.,System Notification
5/18/2025 18:19,BillingSystem,Backup ended at 2025-08-06 22:28:29.,System Notification
2025-03-08 09:38:00,ModernCRM,Account with ID 2072 created by User135.,User Action
9/24/2025 19:57,ThirdPartyAPI,User User685 logged out.,User Action
12/28/2025 13:32,ModernHR,System reboot initiated by user User246.,System Notification
7/15/2025 23:37,BillingSystem,System reboot initiated by user User829.,System Notification
11/21/2025 4:16,AnalyticsEngine,System updated to version 1.5.7.,System Notification
2025-10-09 05:44:00,BillingSystem,Disk cleanup completed successfully.,System Notification
2025-09-10 07:43:00,BillingSystem,File data_6550.csv uploaded successfully by user User232.,System Notification
4/21/2025 17:32,AnalyticsEngine,Backup completed successfully.,System Notification
5/31/2025 13:20,ModernHR,User User703 logged out.,User Action
2025-09-02 15:09:00,ModernCRM,Backup completed successfully.,System Notification
2025-07-11 15:37:00,ModernCRM,File data_2056.csv uploaded successfully by user User559.,System Notification
2025-02-11 22:20:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
8/13/2025 19:41,BillingSystem,File data_5312.csv uploaded successfully by user User620.,System Notification
12/28/2025 19:20,ModernCRM,Disk cleanup completed successfully.,System Notification
7/26/2025 2:50,ThirdPartyAPI,System updated to version 4.6.3.,System Notification
2025-04-02 03:00:00,AnalyticsEngine,User User496 logged in.,User Action
2025-04-08 12:08:00,ModernHR,Disk cleanup completed successfully.,System Notification
12/17/2025 16:57,AnalyticsEngine,File data_2614.csv uploaded successfully by user User268.,System Notification
1/30/2025 1:54,ThirdPartyAPI,Backup completed successfully.,System Notification
2025-05-07 02:52:00,ModernCRM,File data_2127.csv uploaded successfully by user User577.,System Notification
9/22/2025 20:54,ModernHR,System reboot initiated by user User421.,System Notification
5/27/2025 22:11,BillingSystem,Disk cleanup completed successfully.,System Notification
2/14/2025 2:43,BillingSystem,File data_1483.csv uploaded successfully by user User776.,System Notification
6/28/2025 6:47,ThirdPartyAPI,Backup completed successfully.,System Notification
3/31/2025 4:30,ThirdPartyAPI,Backup ended at 2025-11-15 23:16:45.,System Notification
12/17/2025 16:57,AnalyticsEngine,File data_2614.csv uploaded successfully by user User268.,System Notification
6/21/2025 22:30,ModernHR,User User916 logged in.,User Action
9/24/2025 12:10,BillingSystem,System updated to version 2.0.5.,System Notification
2025-10-11 02:58:00,AnalyticsEngine,Backup ended at 2025-12-04 02:19:48.,System Notification
2025-08-08 10:12:00,ThirdPartyAPI,Backup completed successfully.,System Notification
2025-11-03 21:44:00,ModernCRM,System updated to version 4.7.4.,System Notification
9/14/2025 3:03,AnalyticsEngine,User User395 logged in.,User Action
2025-07-11 19:23:00,ModernHR,File data_7222.csv uploaded successfully by user User296.,System Notification
2025-02-05 08:32:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-05-10 14:19:00,ModernCRM,Disk cleanup completed successfully.,System Notification
2025-09-01 22:57:00,ModernCRM,File data_3277.csv uploaded successfully by user User893.,System Notification
4/26/2025 9:49,BillingSystem,Disk cleanup completed successfully.,System Notification
12/30/2025 5:06,AnalyticsEngine,User User771 logged out.,User Action
2025-02-06 12:18:00,ThirdPartyAPI,Backup ended at 2025-07-18 17:06:54.,System Notification
2025-04-08 21:53:00,ThirdPartyAPI,File data_7502.csv uploaded successfully by user User395.,System Notification
2025-08-08 20:12:00,ModernHR,User User706 logged out.,User Action
10/16/2025 19:51,ThirdPartyAPI,User User799 logged in.,User Action
11/19/2025 5:29,BillingSystem,Backup completed successfully.,System Notification
2025-01-01 12:24:00,ThirdPartyAPI,User User187 logged in.,User Action
12/30/2025 5:06,AnalyticsEngine,User User771 logged out.,User Action
2025-11-09 08:49:00,AnalyticsEngine,System reboot initiated by user User639.,System Notification
2025-02-09 18:41:00,BillingSystem,Backup ended at 2025-07-31 13:19:58.,System Notification
4/24/2025 12:53,AnalyticsEngine,User User272 logged out.,User Action
2/27/2025 17:24,ModernCRM,Backup completed successfully.,System Notification
2025-08-02 00:04:00,BillingSystem,User User409 logged out.,User Action
5/14/2025 5:33,AnalyticsEngine,Backup ended at 2025-11-28 12:48:22.,System Notification
2025-07-10 12:21:00,AnalyticsEngine,Backup ended at 2025-03-04 01:07:19.,System Notification
9/25/2025 23:35,ThirdPartyAPI,System reboot initiated by user User600.,System Notification
12/13/2025 5:35,ModernCRM,Backup completed successfully.,System Notification
2/27/2025 14:40,AnalyticsEngine,User User429 logged out.,User Action
12/17/2025 16:57,AnalyticsEngine,File data_2614.csv uploaded successfully by user User268.,System Notification
4/20/2025 18:10,AnalyticsEngine,Backup started at 2025-05-06 07:03:31.,System Notification
1/19/2025 9:13,ThirdPartyAPI,Backup ended at 2025-01-29 23:05:36.,System Notification
2025-08-02 15:33:00,AnalyticsEngine,Backup ended at 2025-08-09 02:27:08.,System Notification
6/13/2025 5:43,ModernCRM,Backup ended at 2025-02-21 02:50:57.,System Notification
2025-09-10 07:43:00,BillingSystem,File data_6550.csv uploaded successfully by user User232.,System Notification
5/14/2025 5:33,AnalyticsEngine,Backup ended at 2025-11-28 12:48:22.,System Notification
10/23/2025 15:25,ModernCRM,User User838 logged out.,User Action
2/20/2025 22:37,ModernHR,Disk cleanup completed successfully.,System Notification
12/28/2025 19:20,ModernCRM,Disk cleanup completed successfully.,System Notification
2025-06-04 09:59:00,BillingSystem,Backup completed successfully.,System Notification
2025-11-02 08:55:00,ModernHR,System updated to version 1.4.4.,System Notification
2025-10-09 05:44:00,BillingSystem,Disk cleanup completed successfully.,System Notification
2025-07-08 02:37:00,ThirdPartyAPI,User User175 logged out.,User Action
5/13/2025 4:11,BillingSystem,User User596 logged out.,User Action
2025-11-04 08:53:00,ModernHR,Account with ID 6237 created by User607.,User Action
2/28/2025 7:32,BillingSystem,Account with ID 1559 created by User136.,User Action
2025-08-11 20:19:00,BillingSystem,Disk cleanup completed successfully.,System Notification
10/22/2025 20:18,ThirdPartyAPI,System updated to version 2.0.6.,System Notification
1/19/2025 9:13,ThirdPartyAPI,Backup ended at 2025-01-29 23:05:36.,System Notification
8/27/2025 16:51,ThirdPartyAPI,User User541 logged in.,User Action
12/15/2025 20:59,ModernHR,File data_2843.csv uploaded successfully by user User308.,System Notification
6/20/2025 14:45,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-03-02 03:26:00,BillingSystem,User User402 logged out.,User Action
8/21/2025 8:47,ModernCRM,User User399 logged in.,User Action
2025-02-05 16:17:00,ModernHR,User User241 logged in.,User Action
2025-07-12 04:27:00,BillingSystem,User User966 logged out.,User Action
2025-07-11 19:23:00,ModernHR,File data_7222.csv uploaded successfully by user User296.,System Notification
9/22/2025 20:54,ModernHR,System reboot initiated by user User421.,System Notification
12/26/2025 14:07,ThirdPartyAPI,File data_6957.csv uploaded successfully by user User265.,System Notification
2025-06-04 09:59:00,BillingSystem,Backup completed successfully.,System Notification
3/29/2025 15:58,ModernCRM,System updated to version 4.4.0.,System Notification
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action
2025-08-11 20:19:00,BillingSystem,Disk cleanup completed successfully.,System Notification
2025-05-09 06:39:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-12-12 12:17:00,AnalyticsEngine,Backup completed successfully.,System Notification
2025-05-07 02:52:00,ModernCRM,File data_2127.csv uploaded successfully by user User577.,System Notification
4/25/2025 7:16,ModernCRM,System updated to version 5.4.0.,System Notification
8/17/2025 21:48,AnalyticsEngine,Backup completed successfully.,System Notification
4/28/2025 17:10,ThirdPartyAPI,Backup started at 2025-05-24 16:51:08.,System Notification
12/29/2025 3:31,BillingSystem,Backup completed successfully.,System Notification
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action
2025-03-11 15:36:00,ModernCRM,Account with ID 1314 created by User418.,User Action
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action
4/23/2025 17:22,AnalyticsEngine,File data_9075.csv uploaded successfully by user User321.,System Notification
3/20/2025 22:03,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
2025-05-10 14:19:00,ModernCRM,Disk cleanup completed successfully.,System Notification
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action
2025-04-01 01:43:00,ThirdPartyAPI,File data_3847.csv uploaded successfully by user User175.,System Notification
2025-05-11 06:20:00,ThirdPartyAPI,User User132 logged in.,User Action
2025-09-12 00:53:00,ThirdPartyAPI,Backup completed successfully.,System Notification
2025-11-09 20:13:00,BillingSystem,User User641 logged out.,User Action
10/27/2025 22:04,AnalyticsEngine,System reboot initiated by user User315.,System Notification
6/28/2025 6:47,ThirdPartyAPI,Backup completed successfully.,System Notification
2025-11-08 03:09:00,BillingSystem,System updated to version 4.0.3.,System Notification
1/19/2025 9:13,ThirdPartyAPI,Backup ended at 2025-01-29 23:05:36.,System Notification
2025-08-02 15:33:00,AnalyticsEngine,Backup ended at 2025-08-09 02:27:08.,System Notification
5/14/2025 18:04,ModernCRM,Backup started at 2025-11-23 01:05:16.,System Notification
3/13/2025 7:09,BillingSystem,System reboot initiated by user User648.,System Notification
2025-05-11 06:20:00,ThirdPartyAPI,User User132 logged in.,User Action
2025-11-02 03:55:00,ModernCRM,Disk cleanup completed successfully.,System Notification
6/20/2025 14:45,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
12/28/2025 13:32,ModernHR,System reboot initiated by user User246.,System Notification
2025-07-11 19:23:00,ModernHR,File data_7222.csv uploaded successfully by user User296.,System Notification
2025-07-08 02:37:00,ThirdPartyAPI,User User175 logged out.,User Action
6/23/2025 17:54,ModernCRM,System reboot initiated by user User517.,System Notification
10/22/2025 16:44,ModernHR,Backup completed successfully.,System Notification
2025-03-02 06:35:00,AnalyticsEngine,Backup ended at 2025-04-28 17:49:19.,System Notification
7/18/2025 1:08,ModernCRM,Backup ended at 2025-04-30 12:17:31.,System Notification
2025-05-12 23:43:00,ModernHR,Account with ID 3297 created by User718.,User Action
6/17/2025 3:12,AnalyticsEngine,User User975 logged out.,User Action
11/27/2025 17:59,BillingSystem,System updated to version 3.3.2.,System Notification
8/20/2025 17:47,ThirdPartyAPI,Account with ID 6874 created by User524.,User Action
7/15/2025 23:37,BillingSystem,System reboot initiated by user User829.,System Notification
1/14/2025 3:37,AnalyticsEngine,System updated to version 2.1.3.,System Notification
5/28/2025 15:26,BillingSystem,Backup completed successfully.,System Notification
1/25/2025 1:32,BillingSystem,System updated to version 2.8.3.,System Notification
2025-01-10 01:54:00,BillingSystem,Account with ID 5103 created by User721.,User Action
2/25/2025 21:02,AnalyticsEngine,Backup completed successfully.,System Notification
2025-07-08 02:37:00,ThirdPartyAPI,User User175 logged out.,User Action
2025-10-05 17:03:00,ModernCRM,Backup completed successfully.,System Notification
2025-08-06 13:52:00,ThirdPartyAPI,File data_6245.csv uploaded successfully by user User830.,System Notification
12/21/2025 21:15,ModernHR,Backup completed successfully.,System Notification
8/13/2025 4:38,ThirdPartyAPI,User User247 logged in.,User Action
6/13/2025 10:33,ModernHR,User User699 logged in.,User Action
2025-11-02 13:48:00,ModernCRM,User User127 logged out.,User Action
2025-06-07 21:40:00,BillingSystem,System reboot initiated by user User159.,System Notification
2025-05-10 14:19:00,ModernCRM,Disk cleanup completed successfully.,System Notification
2/21/2025 1:42,BillingSystem,User User622 logged in.,User Action
2025-04-10 08:06:00,ModernCRM,User User495 logged in.,User Action
9/14/2025 19:05,ModernCRM,User User777 logged out.,User Action
2025-11-02 08:55:00,ModernHR,System updated to version 1.4.4.,System Notification
2025-09-06 04:39:00,ModernHR,Backup started at 2025-03-04 20:50:28.,System Notification
2025-06-12 00:20:00,ModernCRM,User User844 logged out.,User Action
2025-12-08 08:39:00,AnalyticsEngine,Account with ID 7238 created by User520.,User Action
12/25/2025 4:33,AnalyticsEngine,System reboot initiated by user User293.,System Notification
5/14/2025 18:04,ModernCRM,Backup started at 2025-11-23 01:05:16.,System Notification
2025-07-11 15:37:00,ModernCRM,File data_2056.csv uploaded successfully by user User559.,System Notification
2/17/2025 2:59,AnalyticsEngine,Account with ID 7905 created by User288.,User Action
9/19/2025 21:16,ModernCRM,Account with ID 1977 created by User815.,User Action
2025-09-06 04:39:00,ModernHR,Backup started at 2025-03-04 20:50:28.,System Notification
2025-04-08 12:08:00,ModernHR,Disk cleanup completed successfully.,System Notification
12/22/2025 1:50,ModernCRM,User User687 logged out.,User Action
9/18/2025 20:17,AnalyticsEngine,File data_2691.csv uploaded successfully by user User473.,System Notification
2025-10-06 19:38:00,AnalyticsEngine,User User536 logged in.,User Action
2025-02-12 02:29:00,BillingSystem,Disk cleanup completed successfully.,System Notification
3/25/2025 6:41,AnalyticsEngine,User User303 logged out.,User Action
9/25/2025 23:35,ThirdPartyAPI,System reboot initiated by user User600.,System Notification
8/23/2025 1:02,ModernHR,File data_1503.csv uploaded successfully by user User151.,System Notification
1/31/2025 13:59,AnalyticsEngine,User User860 logged in.,User Action
2025-07-10 23:19:00,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
12/17/2025 2:28,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
5/29/2025 3:02,ModernHR,Account with ID 9488 created by User361.,User Action
2025-05-05 17:51:00,AnalyticsEngine,System updated to version 2.4.4.,System Notification
11/19/2025 5:29,BillingSystem,Backup completed successfully.,System Notification
2/27/2025 14:40,AnalyticsEngine,User User429 logged out.,User Action
2025-05-06 05:47:00,AnalyticsEngine,Disk cleanup completed successfully.,System Notification
12/15/2025 13:12,ThirdPartyAPI,Backup ended at 2025-06-08 17:57:26.,System Notification
1/18/2025 12:54,ModernHR,File data_8519.csv uploaded successfully by user User189.,System Notification
2025-10-11 09:39:00,ModernHR,Backup started at 2025-09-08 22:36:53.,System Notification
2025-01-01 07:12:00,ModernHR,File data_4497.csv uploaded successfully by user User379.,System Notification
2025-05-04 18:37:00,ThirdPartyAPI,Account with ID 8884 created by User893.,User Action
3/30/2025 19:48,AnalyticsEngine,User User125 logged out.,User Action
2025-06-12 00:20:00,ModernCRM,User User844 logged out.,User Action
8/13/2025 4:38,ThirdPartyAPI,User User247 logged in.,User Action
2025-07-11 15:37:00,ModernCRM,File data_2056.csv uploaded successfully by user User559.,System Notification
5/15/2025 14:40,BillingSystem,Backup started at 2025-05-02 05:17:47.,System Notification
2025-01-10 01:31:00,ModernCRM,Backup completed successfully.,System Notification
2025-12-04 00:41:00,BillingSystem,System reboot initiated by user User929.,System Notification
8/26/2025 21:06,ModernHR,System reboot initiated by user User899.,System Notification
2025-04-01 01:43:00,ThirdPartyAPI,File data_3847.csv uploaded successfully by user User175.,System Notification
2025-08-02 15:33:00,AnalyticsEngine,Backup ended at 2025-08-09 02:27:08.,System Notification
4/27/2025 20:09,BillingSystem,User User234 logged in.,User Action
2025-09-08 17:23:00,ModernCRM,Backup ended at 2025-10-17 19:00:39.,System Notification
3/24/2025 8:14,ModernHR,Backup ended at 2025-08-18 12:18:47.,System Notification
2025-01-11 00:38:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification
2025-06-05 23:58:00,ThirdPartyAPI,Backup started at 2025-12-09 10:19:11.,System Notification
2025-07-11 19:23:00,ModernHR,File data_7222.csv uploaded successfully by user User296.,System Notification
2025-01-07 09:43:00,ModernHR,File data_7366.csv uploaded successfully by user User282.,System Notification
2025-06-04 09:59:00,BillingSystem,Backup completed successfully.,System Notification
2025-05-04 18:37:00,ThirdPartyAPI,Account with ID 8884 created by User893.,User Action
9/19/2025 21:16,ModernCRM,Account with ID 1977 created by User815.,User Action
4/27/2025 20:09,BillingSystem,User User234 logged in.,User Action
2025-06-02 11:03:00,AnalyticsEngine,User User764 logged out.,User Action
5/18/2025 18:19,BillingSystem,Backup ended at 2025-08-06 22:28:29.,System Notification
3/26/2025 22:01,ModernHR,Backup ended at 2025-09-26 13:08:49.,System Notification
2025-03-02 03:26:00,BillingSystem,User User402 logged out.,User Action
2025-11-09 20:13:00,BillingSystem,User User641 logged out.,User Action
2025-05-09 07:14:00,ModernHR,System reboot initiated by user User297.,System Notification
2025-01-04 18:53:00,ThirdPartyAPI,User User784 logged out.,User Action
10/20/2025 14:55,AnalyticsEngine,Backup completed successfully.,System Notification
2/20/2025 22:37,ModernHR,Disk cleanup completed successfully.,System Notification
2025-06-07 20:28:00,ThirdPartyAPI,System updated to version 3.8.2.,System Notification
1/16/2025 9:11,ModernHR,Account with ID 3189 created by User444.,User Action
5/13/2025 4:11,BillingSystem,User User596 logged out.,User Action
12/25/2025 4:33,AnalyticsEngine,System reboot initiated by user User293.,System Notification
2025-07-08 09:03:00,ModernHR,File data_9413.csv uploaded successfully by user User743.,System Notification
7/13/2025 0:25,ModernCRM,User User842 logged out.,User Action
2/27/2025 17:24,ModernCRM,Backup completed successfully.,System Notification
2025-09-08 17:23:00,ModernCRM,Backup ended at 2025-10-17 19:00:39.,System Notification
10/22/2025 4:55,BillingSystem,User User455 logged out.,User Action
5/15/2025 14:40,BillingSystem,Backup started at 2025-05-02 05:17:47.,System Notification
2/27/2025 14:40,AnalyticsEngine,User User429 logged out.,User Action
2025-05-04 18:37:00,ThirdPartyAPI,Account with ID 8884 created by User893.,User Action
2025-01-07 14:26:00,ModernCRM,User User167 logged in.,User Action
9/14/2025 19:05,ModernCRM,User User777 logged out.,User Action
2025-01-04 15:27:00,ThirdPartyAPI,Backup started at 2025-02-07 07:50:02.,System Notification
2025-11-05 10:58:00,AnalyticsEngine,System reboot initiated by user User932.,System Notification
6/21/2025 6:48,BillingSystem,Backup completed successfully.,System Notification
1/31/2025 13:59,AnalyticsEngine,User User860 logged in.,User Action
2025-01-03 07:52:00,ModernCRM,Disk cleanup completed successfully.,System Notification
2025-04-03 22:32:00,AnalyticsEngine,Backup completed successfully.,System Notification
1/21/2025 0:09,ModernCRM,Backup started at 2025-03-12 22:42:26.,System Notification
2025-06-02 11:03:00,AnalyticsEngine,User User764 logged out.,User Action
5/13/2025 5:04,ThirdPartyAPI,File data_2777.csv uploaded successfully by user User629.,System Notification
